[12:56:08	]Chogacz has connected.
[19:36:19	]Austin Adamczyk ran 'drop' on item 'Biała fedora' (#921)
[19:36:19	]Austin Adamczyk has lost a 'Biała fedora' #921.
[19:36:20	]Austin Adamczyk ran 'drop' on item 'Szary uniform' (#915)
[19:36:20	]Austin Adamczyk has lost a 'Szary uniform' #915.
[19:36:21	]Takajin Amano ran 'Equip' on item 'Nóż kuchenny' (#937)
[19:36:23	]Austin Adamczyk ran 'drop' on item 'Hairdresser tools' (#938)
[19:36:23	]Austin Adamczyk has lost a 'Hairdresser tools' #938.
[19:36:23	]C17:RCT.YELLO-59 has used a context menu option with the name: remove
[19:36:25	]Takajin Amano has spawned a frag_grenade.
[19:36:28	]C17:RCT.YELLO-59 ran 'take' on item 'Small Trash Bin' (#941)
[19:36:28	]C17:RCT.YELLO-59 has gained a 'Small Trash Bin' #941.
[19:36:29	]Takajin Amano has used a context menu option with the name: rb655_dissolve
[19:36:29	]Takajin Amano entered observer.
[19:36:30	]John Veles ran 'Place' on item 'Small Trash Bin' (#944)
[19:36:31	]env_entity_dissolver destroyed a 'Granat odłamkowy' #946.
[19:36:31	]C17:RCT.YELLO-59 ran 'Place' on item 'Small Trash Bin' (#941)
[19:36:32	]John Veles entered observer.
[19:36:33	]Austin Adamczyk has fired a toolgun with the name: remover
[19:36:33	]Austin Adamczyk has fired a toolgun with the name: remover
[19:36:33	]John Veles exited observer at their location.
[19:36:33	]Austin Adamczyk has fired a toolgun with the name: remover
[19:36:34	]Austin Adamczyk has fired a toolgun with the name: remover
[19:36:34	]Austin Adamczyk has fired a toolgun with the name: remover
[19:36:35	]Austin Adamczyk has fired a toolgun with the name: remover
[19:36:35	]Austin Adamczyk has fired a toolgun with the name: remover
[19:36:36	]Takajin Amano exited observer at their location.
[19:36:39	]John Veles entered observer.
[19:36:40	][IC] Austin Adamczyk: Hej.
[19:36:41	]C17:RCT.YELLO-59 ran 'Place' on item 'Small Trash Bin' (#941)
[19:36:42	]John Veles exited observer at their location.
[19:36:47	]John Veles ran 'drop' on item 'Small Trash Bin' (#944)
[19:36:47	]John Veles has lost a 'Small Trash Bin' #944.
[19:36:48	][IC] Austin Adamczyk: Hej.
[19:36:49	]Takajin Amano ran 'take' on item 'Small Trash Bin' (#944)
[19:36:49	]Takajin Amano has gained a 'Small Trash Bin' #944.
[19:36:50	]Takajin Amano ran 'Place' on item 'Small Trash Bin' (#944)
[19:36:51	]C17:RCT.YELLO-59 ran 'drop' on item 'Small Trash Bin' (#941)
[19:36:51	]C17:RCT.YELLO-59 has lost a 'Small Trash Bin' #941.
[19:36:58	]John Veles has used a context menu option with the name: remove
[19:37:07	]C17:RCT.YELLO-59 entered observer.
[19:37:11	]C17:RCT.YELLO-59 has given himself a kosz.
[19:37:11	]C17:RCT.YELLO-59 has gained a 'Kosz' #947.
[19:37:12	]C17:RCT.YELLO-59 exited observer at their location.
[19:37:14	]C17:RCT.YELLO-59 ran 'Place' on item 'Kosz' (#947)
[19:37:16	]C17:RCT.YELLO-59 created a 'Kosz' container.
[19:37:22	]C17:RCT.YELLO-59 opened the 'Kosz' #170 container.
[19:37:24	]C17:RCT.YELLO-59 closed the 'Kosz' #170 container.
[19:37:34	]C17:RCT.YELLO-59 has used a context menu option with the name: wncontainer_checkowner
[19:37:41	]C17:RCT.YELLO-59 entered observer.
[19:38:05	]Takajin Amano entered observer.
[19:38:06	]Takajin Amano exited observer at their location.
[19:38:07	]Takajin Amano entered observer.
[19:38:08	]Takajin Amano exited observer at their location.
[19:38:08	]Takajin Amano entered observer.
[19:38:09	]Takajin Amano exited observer at their location.
[19:38:13	]C17:RCT.YELLO-59 exited observer at their location.
[19:38:13	]C17:RCT.YELLO-59 entered observer.
[19:38:14	]C17:RCT.YELLO-59 exited observer at their location.
[19:38:15	]C17:RCT.YELLO-59 entered observer.
[19:38:19	]Takajin Amano has used a context menu option with the name: rb655_dissolve
[19:38:20	]Takajin Amano has used a context menu option with the name: rb655_dissolve
[19:38:21	]Takajin Amano has used a context menu option with the name: rb655_dissolve
[19:38:23	]Takajin Amano has used a context menu option with the name: rb655_dissolve
[19:38:24	]Takajin Amano has used a context menu option with the name: rb655_dissolve
[19:38:25	]C17:RCT.YELLO-59 has used a context menu option with the name: ignite
[19:38:30	]John Veles entered observer.
[19:38:40	]C17:RCT.YELLO-59 exited observer at their location.
[19:38:49	]Takajin Amano entered observer.
[19:38:50	][IC] C17:RCT.YELLO-59: Cześć małpo.
[19:38:50	]Takajin Amano exited observer at their location.
[19:38:50	]Takajin Amano entered observer.
[19:38:53	]C17:RCT.YELLO-59 entered observer.
[19:38:59	]Takajin Amano exited observer at their location.
[19:38:59	]Takajin Amano entered observer.
[19:39:01	]Takajin Amano exited observer at their location.
[19:39:01	]Takajin Amano entered observer.
[19:39:03	]C17:RCT.YELLO-59 exited observer at their location.
[19:39:04	]C17:RCT.YELLO-59 entered observer.
[19:39:04	]Takajin Amano exited observer at their location.
[19:39:05	]Takajin Amano entered observer.
[19:39:08	]Takajin Amano exited observer at their location.
[19:39:09	]C17:RCT.YELLO-59 exited observer at their location.
[19:39:15	]C17:RCT.YELLO-59 entered observer.
[19:39:57	]Takajin Amano entered observer.
[19:39:58	]Takajin Amano exited observer.
[19:39:59	]Takajin Amano entered observer.
[19:40:03	]Takajin Amano exited observer.
[19:40:27	]Takajin Amano entered observer.
[19:40:27	]Takajin Amano exited observer.
[19:40:33	]Takajin Amano entered observer.
[19:40:45	]John Veles exited observer at their location.
[19:41:03	]Takajin Amano exited observer at their location.
[19:41:04	]John Veles entered observer.
[19:41:04	]Austin Adamczyk used command '/AreaEdit'.
[19:41:10	]Austin Adamczyk ran SAM command 'noclip' with arguments: ''
[19:41:15	]John Veles exited observer at their location.
[19:41:16	]C17:RCT.YELLO-59 exited observer at their location.
[19:41:17	]C17:RCT.YELLO-59 entered observer.
[19:41:24	]C17:RCT.YELLO-59 exited observer at their location.
[19:41:25	]C17:RCT.YELLO-59 entered observer.
[19:41:28	]C17:RCT.YELLO-59 exited observer at their location.
[19:41:32	]C17:RCT.YELLO-59 entered observer.
[19:41:34	]C17:RCT.YELLO-59 exited observer at their location.
[19:41:36	]C17:RCT.YELLO-59 entered observer.
[19:41:37	]C17:RCT.YELLO-59 exited observer at their location.
[19:41:38	]C17:RCT.YELLO-59 entered observer.
[19:41:39	]Takajin Amano entered observer.
[19:41:45	]C17:RCT.YELLO-59 exited observer at their location.
[19:41:47	]Lorf has unloaded their "C17:RCT.YELLO-59" character.
[19:41:54	]Takajin Amano exited observer at their location.
[19:41:59	]Takajin Amano has taken 1 damage from env_fire.
[19:42:01	]Lorf loaded the character 'Adrian Koko'
[19:42:03	]Adrian Koko entered observer.
[19:42:03	]Takajin Amano is fully healed.
[19:42:03	]John Veles entered observer.
[19:42:06	]Adrian Koko is fully healed.
[19:42:08	]Adrian Koko exited observer at their location.
[19:42:08	]Austin Adamczyk has added area "Intersekcja Legion Square, Triumph Street".
[19:42:11	]Adrian Koko entered observer.
[19:42:12	]Austin Adamczyk ran SAM command 'noclip' with arguments: ''
[19:42:15	]Adrian Koko exited observer at their location.
[19:42:15	]Adrian Koko entered observer.
[19:42:17	]John Veles exited observer at their location.
[19:42:22	]John Veles entered observer.
[19:42:27	]John Veles exited observer at their location.
[19:42:35	]Takajin Amano entered observer.
[19:42:38	]Takajin Amano exited observer at their location.
[19:42:50	]Adrian Koko exited observer at their location.
[19:42:51	]Adrian Koko entered observer.
[19:42:52	]Adrian Koko exited observer at their location.
[19:43:02	]Takajin Amano has fired a toolgun with the name: sh_textadd
[19:43:03	]Takajin Amano has removed their last 3D text.
[19:43:06	]Takajin Amano has fired a toolgun with the name: sh_textadd
[19:43:09	]Adrian Koko entered observer.
[19:43:13	]Adrian Koko exited observer at their location.
[19:43:14	]Adrian Koko entered observer.
[19:43:16	]Adrian Koko exited observer at their location.
[19:43:28	]Adrian Koko has spawned 'models/props_foliage/urban_trees_dryleaves01_dense.mdl'.
[19:43:34	]Takajin Amano has removed their last 3D text.
[19:43:43	]Austin Adamczyk used command '/GroupInvite hej'.
[19:43:48	]Austin Adamczyk used command '/GroupInvite hej'.
[19:43:49	]Adrian Koko has spawned 'models/n7/vorti_outfit/meat01.mdl'.
[19:44:01	]Adrian Koko has spawned 'models/willardnetworks/vort_clothingitems/vort_sweater_cwu.mdl'.
[19:44:12	]Takajin Amano has fired a toolgun with the name: sh_paneladd
[19:44:29	]Adrian Koko has spawned a casual_blue.
[19:44:31	]Adrian Koko has used a context menu option with the name: remove
[19:44:37	]Adrian Koko has spawned a overcoat_dark.
[19:44:37	][IC] Austin Adamczyk: Ha.
[19:44:40	]Adrian Koko has used a context menu option with the name: remove
[19:44:41	]Austin Adamczyk used command '/PlyWhitelist adamczyk Cab'.
[19:44:45	]Austin Adamczyk used command '/PlyWhitelist adamczyk CAB'.
[19:44:47	]Adrian Koko has spawned a denim_blue.
[19:44:48	]Adrian Koko has used a context menu option with the name: remove
[19:44:50	]Austin Adamczyk used command '/PlyWhitelist adamczyk ADministrator'.
[19:44:51	]Takajin Amano entered observer.
[19:44:52	]Takajin Amano exited observer at their location.
[19:44:54	]tomasz hedzik has unloaded their "Austin Adamczyk" character.
[19:44:55	]Takajin Amano has fired a toolgun with the name: sh_paneladd
[19:45:00	]Takajin Amano has fired a toolgun with the name: sh_paneladd
[19:45:04	]Takajin Amano has fired a toolgun with the name: sh_paneladd
[19:45:07	]Takajin Amano has fired a toolgun with the name: sh_paneladd
[19:45:08	]tomasz hedzik created the character 'Joanna Roszczyk'
[19:45:08	]tomasz hedzik loaded the character 'Joanna Roszczyk'
[19:45:08	]Joanna Roszczyk has gained a 'Karta identyfikacyjna #24822' #951.
[19:45:09	]Joanna Roszczyk has gained a 'PDA Kombinatu' #952.
[19:45:10	]Joanna Roszczyk ran SAM command 'noclip' with arguments: ''
[19:45:14	]Joanna Roszczyk ran SAM command 'noclip' with arguments: ''
[19:45:21	]John Veles has spawned 'models/props_lab/cactus.mdl'.
[19:45:23	]John Veles has spawned 'models/props_lab/cactus.mdl'.
[19:45:24	]John Veles has spawned 'models/props_lab/cactus.mdl'.
[19:45:25	]John Veles has spawned 'models/props_lab/cactus.mdl'.
[19:45:28	]John Veles has spawned 'models/props_lab/cactus.mdl'.
[19:45:31	]Joanna Roszczyk ran 'Equip' on item 'PDA Kombinatu' (#952)
[19:45:37	]Takajin Amano has fired a toolgun with the name: sh_paneladd
[19:45:42	]Takajin Amano has fired a toolgun with the name: sh_paneladd
[19:45:43	]Adrian Koko has spawned a 'Entity [561][ix_shop_sign]'.
[19:45:51	]Adrian Koko has used a context menu option with the name: skin
[19:45:54	]Joanna Roszczyk used command '/CreateShop'.
[19:45:54	]Adrian Koko has used a context menu option with the name: skin
[19:46:04	]Takajin Amano entered observer.
[19:46:04	]Takajin Amano exited observer at their location.
[19:46:10	]Takajin Amano entered observer.
[19:46:11	]Takajin Amano exited observer at their location.
[19:46:15	]John Veles used command '/DoorRemoveChild'.
[19:46:18	]John Veles entered observer.
[19:46:19	]Takajin Amano entered observer.
[19:46:20	]Takajin Amano exited observer at their location.
[19:46:20	]John Veles exited observer at their location.
[19:46:20	]Takajin Amano entered observer.
[19:46:21	]Takajin Amano exited observer at their location.
[19:46:22	]Takajin Amano entered observer.
[19:46:23	]Takajin Amano exited observer at their location.
[19:46:44	]Joanna Roszczyk used command '/CreateShop Frog Shop'.
[19:46:47	]John Veles has given himself a worker_green.
[19:46:47	]John Veles has gained a 'Zielona kurtka robotnicza' #953.
[19:46:51	]Takajin Amano ran 'EquipUn' on item 'Nóż kuchenny' (#937)
[19:46:58	]Adrian Koko has spawned a 'Entity [559][ix_shop_sign]'.
[19:47:04	]John Veles has given himself a casual_green.
[19:47:04	]John Veles has gained a 'Casualowa zielona kurtka' #954.
[19:47:19	]Takajin Amano used command '/SetApartmentDoor Frog Shop'.
[19:47:21	]John Veles has given himself a legs_worn_black.
[19:47:21	]John Veles has gained a 'Używane czarne spodnie' #955.
[19:47:27	][IC] Takajin Amano: ./setapartmentdoor.
[19:47:53	][IC] John Veles: Hej.
[19:48:03	]Takajin Amano used command '/SetApartmentTenant Veles'.
[19:48:05	]Takajin Amano entered observer.
[19:48:06	]Takajin Amano exited observer at their location.
[19:48:08	]Takajin Amano used command '/SetApartmentTenant Veles'.
[19:48:11	]Takajin Amano entered observer.
[19:48:13	]Takajin Amano exited observer at their location.
[19:48:22	]Takajin Amano used command '/ID'.
[19:48:28	]John Veles has given himself a head_boonie_hat.
[19:48:28	]John Veles has gained a 'Kapelusz typu 'Boonie'' #956.
[19:48:34	]John Veles has given himself a head_military_cap.
[19:48:34	]John Veles has gained a 'Czapka wojskowa' #957.
[19:48:46	]John Veles ran 'drop' on item 'Czapka wojskowa' (#957)
[19:48:46	]John Veles has lost a 'Czapka wojskowa' #957.
[19:48:47	]John Veles ran 'drop' on item 'Mała torba' (#726)
[19:48:47	]John Veles has lost a 'Mała torba' #726.
[19:48:48	]John Veles ran 'drop' on item 'Kapelusz typu 'Boonie'' (#956)
[19:48:48	]John Veles has lost a 'Kapelusz typu 'Boonie'' #956.
[19:48:49	]John Veles has used a context menu option with the name: remove
[19:48:50	]Takajin Amano entered observer.
[19:48:50	]John Veles has used a context menu option with the name: remove
[19:48:51	]John Veles has used a context menu option with the name: remove
[19:48:51	]Takajin Amano exited observer at their location.
[19:48:52	]John Veles ran 'drop' on item 'Okulary Vintage' (#753)
[19:48:52	]John Veles has lost a 'Okulary Vintage' #753.
[19:48:53	]John Veles ran 'drop' on item 'Niebieska czapka' (#748)
[19:48:53	]John Veles has lost a 'Niebieska czapka' #748.
[19:48:53	]Adrian Koko has fired a toolgun with the name: camera
[19:48:54	]John Veles ran 'drop' on item 'Rękawiczki bez palców' (#754)
[19:48:54	]John Veles has lost a 'Rękawiczki bez palców' #754.
[19:48:54	]John Veles ran 'drop' on item 'Zielona kurtka robotnicza' (#953)
[19:48:54	]John Veles has lost a 'Zielona kurtka robotnicza' #953.
[19:48:55	]John Veles ran 'drop' on item 'Casualowa niebieska kurtka' (#751)
[19:48:55	]John Veles has lost a 'Casualowa niebieska kurtka' #751.
[19:48:55	]John Veles ran 'drop' on item 'Spodnie w kolorze morskim' (#750)
[19:48:55	]John Veles has lost a 'Spodnie w kolorze morskim' #750.
[19:48:56	]John Veles ran 'SetDurability' on item 'Ekspres do kawy' (#709)
[19:48:57	]John Veles ran 'drop' on item 'Ekspres do kawy' (#709)
[19:48:57	]John Veles has lost a 'Ekspres do kawy' #709.
[19:48:58	]John Veles has taken 10 damage from ix_item.
[19:48:58	]John Veles has taken 5 damage from ix_item.
[19:48:58	]John Veles has taken 5 damage from ix_item.
[19:48:59	]John Veles has taken 5 damage from ix_item.
[19:48:59	]Takajin Amano has taken 5 damage from ix_item.
[19:49:00	]John Veles has used a context menu option with the name: remove
[19:49:01	]Takajin Amano has fired a toolgun with the name: sh_paneladd
[19:49:01	]John Veles has used a context menu option with the name: remove
[19:49:03	]John Veles has used a context menu option with the name: remove
[19:49:03	]Takajin Amano has fired a toolgun with the name: sh_paneladd
[19:49:03	]Takajin Amano is fully healed.
[19:49:05	]John Veles has used a context menu option with the name: remove
[19:49:07	]John Veles has used a context menu option with the name: remove
[19:49:08	]John Veles has used a context menu option with the name: remove
[19:49:11	]Joanna Roszczyk ran SAM command 'noclip' with arguments: ''
[19:49:15	]John Veles has used a context menu option with the name: remove
[19:49:16	]Takajin Amano has fired a toolgun with the name: sh_paneladd
[19:49:17	]Joanna Roszczyk ran SAM command 'noclip' with arguments: ''
[19:49:26	]Adrian Koko has fired a toolgun with the name: rb655_easy_bodygroup
[19:49:28	]Adrian Koko has fired a toolgun with the name: rb655_easy_bodygroup
[19:49:29	]Takajin Amano has fired a toolgun with the name: sh_paneladd
[19:49:43	]Takajin Amano has fired a toolgun with the name: sh_paneladd
[19:50:08	]Adrian Koko has fired a toolgun with the name: rb655_easy_bodygroup
[19:50:19	]tomasz hedzik has unloaded their "Joanna Roszczyk" character.
[19:50:23	]tomasz hedzik loaded the character 'Austin Adamczyk'
[19:50:35	]Takajin Amano has fired a toolgun with the name: sh_paneladd
[19:50:38	]Takajin Amano has fired a toolgun with the name: sh_paneladd
[19:50:51	]Adrian Koko has fired a toolgun with the name: rb655_easy_bodygroup
[19:51:02	]Adrian Koko has fired a toolgun with the name: rb655_easy_bodygroup
[19:51:04	]Adrian Koko entered observer.
[19:51:10	]John Veles has given himself a casual_green.
[19:51:11	]John Veles has gained a 'Casualowa zielona kurtka' #958.
[19:51:13	]John Veles ran 'drop' on item 'Casualowa zielona kurtka' (#958)
[19:51:13	]John Veles has lost a 'Casualowa zielona kurtka' #958.
[19:51:15	]Takajin Amano has fired a toolgun with the name: sh_paneladd
[19:51:34	]Adrian Koko exited observer at their location.
[19:51:51	]Adrian Koko entered observer.
[19:51:55	]Takajin Amano has fired a toolgun with the name: sh_paneladd
[19:52:11	]John Veles has used a context menu option with the name: remove
[19:52:12	]John Veles has used a context menu option with the name: remove
[19:52:13	]John Veles has used a context menu option with the name: remove
[19:52:14	]John Veles has used a context menu option with the name: remove
[19:52:16	]John Veles has used a context menu option with the name: remove
[19:52:18	]Takajin Amano has fired a toolgun with the name: sh_paneladd
[19:52:21	]John Veles has used a context menu option with the name: remove
[19:52:36	][IC] Takajin Amano: Dzen dobry.
[19:52:38	][IC] Takajin Amano: Poprosze bulke.
[19:52:59	]Takajin Amano entered observer.
[19:53:00	][PICKUP DISPENSER] tomasz hedzik ( Austin Adamczyk ) picked up an item from the pickup dispenser.
[19:53:00	]Austin Adamczyk has gained a 'Klucz do sklepu' #959.
[19:53:06	]Austin Adamczyk ran 'Assign' on item 'Klucz do sklepu' (#959)
[19:53:11	]John Veles ran 'Write' on item 'GAZETA' (#918)
[19:53:14	]John Veles ran 'Write' on item 'GAZETA' (#918)
[19:53:26	]Adrian Koko exited observer at their location.
[19:53:47	]Adrian Koko rolled 19 out of 20.
[19:53:47	]Adrian Koko used command '/GmRoll'.
[19:53:57	]Takajin Amano exited observer at their location.
[19:54:06	]Adrian Koko used command '/GameMaster kurwy elo'.
[19:54:13	][PICKUP DISPENSER] Recik ( John Veles ) picked up an item from the pickup dispenser.
[19:54:13	]John Veles has gained a 'Paczka papierosów Kombinatu' #960.
[19:54:13	]John Veles has gained a 'Papieros' #961.
[19:54:13	]John Veles has gained a 'Papieros' #962.
[19:54:13	]John Veles has gained a 'Papieros' #963.
[19:54:13	]John Veles has gained a 'Papieros' #964.
[19:54:13	]John Veles has gained a 'Papieros' #965.
[19:54:13	]John Veles has gained a 'Papieros' #966.
[19:54:13	]John Veles has gained a 'Papieros' #967.
[19:54:13	]John Veles has gained a 'Papieros' #968.
[19:54:13	][PICKUP DISPENSER] Recik ( John Veles ) picked up an item from the pickup dispenser.
[19:54:13	]John Veles has gained a 'Klucz do sklepu' #969.
[19:54:16	]Adrian Koko entered observer.
[19:54:18	]Adrian Koko exited observer at their location.
[19:54:19	]Adrian Koko entered observer.
[19:54:20	]Adrian Koko exited observer at their location.
[19:54:20	]Adrian Koko entered observer.
[19:54:21	]Adrian Koko exited observer at their location.
[19:54:23	]Adrian Koko entered observer.
[19:55:24	]John Veles has spawned 'models/props_wasteland/kitchen_shelf001a.mdl'.
[19:55:40	]John Veles has spawned 'models/props_wasteland/kitchen_shelf001a.mdl'.
[19:55:40	]Austin Adamczyk used command '/CharSetChips Austin 650'.
[19:55:47	]John Veles has spawned 'models/props_wasteland/kitchen_shelf001a.mdl'.
[19:55:48	]Austin Adamczyk used command '/CharSetChips Austin 400'.
[19:55:52	]Austin Adamczyk used command '/CharSetChips Austin 1200'.
[19:55:54	]Adrian Koko has fired a toolgun with the name: sh_paneladd
[19:55:59	]John Veles has spawned 'models/props_wasteland/kitchen_shelf001a.mdl'.
